id,revolvingutilizationofunsecuredlines,age,numberoftime30_59dayspastduenotworse,debtratio,monthlyincome
7761,0.9999998999999999,58,1,0.19514967800000002,7916
36118,0.02679732,42,0,0.019993336,3000
90090,0.135728543,25,0,0.108727348,4800
24799,0.0,32,1,0.332223147,1200
11558,0.157071828,74,1,0.591646301,4500
49020,0.009708152,44,0,0.406017901,5250
86915,0.041004538,50,0,0.644660194,7209
44380,0.205404587,39,0,0.20740127,7241
60575,0.974039725,41,0,0.492278636,9000
53708,0.522985365,72,0,0.131989001,12000
69398,0.985014985,47,1,0.037255792999999995,2200
40098,0.039643563,60,0,0.005767138000000001,9189
41029,0.009932671,41,0,0.635672515,3419
49507,0.0,59,1,0.224192645,5356
22348,0.168376122,59,0,0.292489105,3900
9005,0.780183181,29,3,0.369202226,3233
91784,0.090351993,59,0,0.168769246,10066
10052,0.134081481,61,0,0.255406967,6056
42033,0.878881177,40,0,0.605616199,12000
73409,0.7699018540000001,36,0,0.046931408,3600
86116,0.598512728,47,0,0.307454678,12300
45012,0.614721944,29,0,0.49592612700000005,1840
41533,0.9556715920000001,38,0,0.312089972,3200
32484,0.97729006,53,0,0.423527789,7250
64379,0.7554076540000001,45,0,0.092575449,5400
99026,0.9999998999999999,40,0,0.23758747100000002,3000
86066,0.46702264299999996,48,1,0.921599683,5050
59379,0.479550682,40,0,0.262263208,18000
10874,0.822340792,53,0,0.49801180899999997,8298
19296,0.6885254959999999,29,0,0.101254317,5500
86501,0.700006493,57,0,0.327124164,17500
53004,0.35379697600000004,40,1,0.40463384399999996,4833
50773,0.933491218,47,1,0.31050429399999996,4540
50498,0.025837932999999997,69,0,0.0011412269999999999,7009
99549,0.7697616909999999,51,1,0.534883721,6750
95484,0.964132677,41,1,0.222506394,4300
3978,0.043153292999999995,65,0,0.193548387,14166
30764,0.9331442320000001,58,0,0.638429376,5500
89593,0.032989847999999995,42,0,0.024507447999999998,2080
66537,0.272942745,65,0,0.712990937,5295
86679,0.9306678009999999,40,0,0.012950787,5018
60142,0.0,55,0,0.156331122,10400
43871,0.9999998999999999,26,0,0.236104029,1960
71463,0.980403919,50,1,0.394512084,5502
10318,0.9220725559999999,41,4,0.40034364299999997,5819
72607,0.7013740629999999,45,0,0.9380849529999999,4166
31817,0.02907257,54,0,0.016074259,4416
44251,0.748427843,53,0,0.561371289,9800
27596,0.880288958,27,3,0.284583333,2399
30559,0.001986987,77,0,0.208261499,14500
24760,0.266914824,47,0,0.974102681,2200
22662,0.31443735100000003,36,0,0.30593607300000003,8759
51560,0.9999998999999999,41,1,0.516934656,2922
7208,0.256790772,70,0,0.805634913,10150
57178,0.8374320479999999,45,4,0.823696051,6000
14897,0.013255979,40,0,0.149500217,2300
10007,0.091642515,70,0,0.21101225399999998,5956
38360,0.13608105,35,0,0.450669685,5300
33786,0.077601411,37,0,0.004998611,3600
42287,0.05039888,51,0,0.488251175,10000
93470,0.5177906210000001,62,1,0.48161885,9166
55828,0.243553806,47,0,0.31578947399999996,11000
11036,0.874022007,33,0,0.26994001300000003,4500
17980,0.9999998999999999,21,98,0.0,2300
86303,0.002678093,62,0,0.0009675860000000001,6200
2377,0.0,72,0,0.0,50000
85998,0.028203102999999997,44,0,0.18230438300000001,8600
35993,0.761421792,35,0,0.326390335,4800
8009,0.49625935200000004,54,1,0.364165329,4983
86197,0.5984015979999999,24,0,0.316436252,650
12990,0.028722206,82,0,0.019744483,2582
38688,0.651160242,47,0,0.43079560100000003,7000
95040,0.0,47,0,0.172892093,9155
32738,0.641697878,46,2,0.102651459,6750
56140,0.013124759,45,0,0.33115584600000003,7500
20201,0.063232279,66,0,0.017983909,6338
87175,0.024817053999999998,73,0,0.307769223,10000
64054,0.003037997,40,1,0.370525637,3100
84208,0.208756545,76,1,0.150481645,3840
85052,0.053760652,68,0,0.11325622,12016
59686,0.00369963,63,0,0.002329795,3862
70686,0.160465157,46,0,0.315717762,10274
18826,0.15750878199999999,69,0,0.676622981,3280
5343,0.5355822729999999,40,1,0.234288286,6666
51827,0.616766467,36,3,0.503580852,2652
87569,0.40483058299999997,38,0,0.330815374,4500
51594,0.073896305,51,0,0.359477124,2600
34611,0.9999998999999999,58,98,0.0,2500
32860,0.9999998999999999,46,2,0.561131387,3287
23845,0.240019,56,1,0.8195451140000001,4000
20567,0.76147208,46,0,0.494569902,5800
34384,0.110029945,45,1,0.142971406,5000
86166,0.021523558999999998,43,0,0.132759339,7200
19680,0.63340754,67,0,0.675243301,7500
62383,0.969549289,57,0,0.598955392,7083
29218,0.001271033,99,0,0.00046146699999999996,6500
37863,0.107817187,40,4,0.38362404200000005,9000
94032,0.48758638299999996,32,3,0.376897445,2700
74257,0.322190835,31,2,0.049708605,2916
33097,0.215818006,70,0,0.22273653,5400
61742,0.145181054,48,0,0.219062875,9987
67993,0.725458899,30,0,0.395323741,2779
11173,0.925558885,44,1,0.35685752299999995,750
16771,0.331227779,40,0,0.194384449,8333
22266,0.063303539,33,0,0.254558541,4167
25182,0.472065144,60,1,0.5187849720000001,1250
48857,0.579710145,45,0,0.458382181,14500
1636,0.027700831000000002,66,0,0.635515265,7500
40189,0.052915785,49,0,0.261736913,20000
81995,0.016515596,97,0,0.008581235999999999,1747
54327,0.252232775,44,0,0.463028536,4800
2745,0.061516972999999996,55,0,0.33680665200000004,9500
29239,0.36518577399999996,31,1,0.040159973,6000
85304,0.6916237890000001,45,0,0.56922715,8500
66307,0.012880483,49,0,0.268617441,19000
75643,0.128966314,55,1,0.261616162,1979
57794,0.0,25,0,0.633373934,820
47140,0.739109153,29,3,0.09432255099999999,4420
18905,0.0,42,0,0.680321873,2733
37367,0.9999998999999999,49,0,0.7326670829999999,1600
80741,0.7886950309999999,65,0,0.341829768,4393
97418,0.357743659,44,0,0.36083152399999996,15200
71292,0.052358876,53,0,0.11660492800000001,12417
6155,0.670038819,34,0,0.081489062,7816
40473,0.0,36,0,0.158388004,3200
32754,0.005193437,48,2,0.461733713,13000
26572,0.9999998999999999,39,0,0.106679035,2155
23143,0.922269433,42,1,0.174403005,3726
31271,0.051466205,59,0,0.315860505,18523
60048,0.014214528999999998,39,0,0.34317797299999997,6500
92424,0.065061425,57,0,0.248983051,5899
83673,0.8210458409999999,47,0,0.508392675,7863
98324,0.818238928,35,1,0.177587263,4898
15191,0.346970458,39,0,0.096829477,2333
16981,0.193383022,36,0,0.075757576,5015
46619,0.305738852,60,0,0.05359732,20000
53221,0.181645826,59,0,0.24081097899999998,14500
46346,0.43944092700000004,57,0,0.797506739,5935
5840,0.652347652,26,0,0.158613795,3000
18659,0.39545130700000003,74,0,0.899775056,4000
21608,0.37589198700000004,69,0,0.391159939,7827
23640,0.819045239,53,0,0.199931295,2910
2777,0.095260316,57,0,0.315598706,7724
89532,0.486098094,50,0,0.580806398,3000
69916,0.15295388199999999,52,0,0.547484172,3000
7269,0.795612634,50,0,0.782937125,4500
82777,0.95978698,73,3,0.724372955,3667
73310,0.822798178,54,0,0.9430713690000001,3600
48427,0.9999998999999999,23,0,0.007495315,1600
89078,0.9999998999999999,51,0,0.003745318,1334
46065,0.096166993,41,0,0.335732853,5000
56311,0.336897337,28,2,0.545613597,4000
98834,0.198327577,74,0,0.057336078,3400
78580,0.004266199,56,0,0.322138187,7800
56156,0.141765844,31,0,0.407026564,3500
45910,0.287059412,71,0,0.26276391600000004,5209
24874,0.953261685,41,0,0.137064297,7200
21960,0.330820706,28,0,0.141502179,3900
16434,0.011012073999999998,58,0,0.275284401,12833
43542,0.0,77,0,0.007493755,1200
77763,0.757789536,46,0,0.12882033699999998,3500
35194,0.061615170999999996,79,0,0.01266546,10500
28900,0.77952215,60,1,0.497838172,6475
87675,0.737642153,44,0,0.32096048,19989
83986,0.011827873000000001,43,1,0.492385787,6500
69033,0.590720755,48,0,0.67450719,10500
99658,0.013528616,32,0,0.47327950799999996,2600
30451,0.008259561,55,0,0.34501992,5019
53694,0.825833808,44,0,0.315040047,3370
31083,0.553047404,26,0,0.815884477,3600
89101,0.8247506240000001,48,2,0.211724138,10149
32240,0.20008737399999998,32,0,0.576459895,4400
12815,0.270755895,48,0,0.322512077,5174
96073,0.641769724,35,0,0.66012045,3818
76028,0.934379458,55,1,0.366605566,6000
4285,0.538073669,53,0,0.406379681,20000
48763,0.406999557,56,8,0.373439274,6166
62412,0.242969805,55,0,0.544352044,5771
79315,0.494738677,48,0,0.752743963,5010
73920,0.9999998999999999,32,0,0.066438176,3792
11694,0.0,33,1,0.130345031,3390
90756,0.9999998999999999,47,2,0.247244314,7166
36820,0.259181412,49,0,0.25476457399999997,7135
62593,0.0,41,1,0.17487086,6581
34144,0.657785231,55,2,0.530689568,3958
79590,0.83025358,53,0,0.457833253,6248
18407,0.063217032,57,0,0.18743139399999997,7287
76121,0.9999998999999999,53,0,0.898728753,7000
99902,0.754081973,36,0,0.7320240729999999,3156
42461,0.168785839,43,0,0.488111206,8200
22487,0.93006993,27,0,0.10315873699999999,2500
93866,0.568118341,59,0,0.25315880399999996,11000
51054,0.824971241,47,1,0.777575537,8240
52880,0.11516839999999999,54,2,0.536848895,6200
62370,0.833851529,68,1,0.820071971,2500
29338,0.69593833,56,4,0.718737353,4941
86229,0.7127768809999999,42,0,0.379436761,6000
11869,0.17445034,62,0,0.39240721799999995,5873
24649,0.41578868,57,1,0.34104201700000003,14874
35513,0.01185112,41,0,0.8886914020000001,4500
36650,0.719618958,78,0,0.851276915,3993
76847,0.235685399,45,0,0.499924254,6600
9274,0.06151989099999999,57,1,0.204674708,16000
55710,0.274880788,93,3,0.022480931000000003,2490
70290,0.02295066,67,0,0.009280742,3016
70756,0.9999998999999999,32,0,0.262607905,2200
49403,0.046162323,64,0,0.347101536,8400
38924,0.9999998999999999,53,3,0.29363001699999997,4583
97957,0.7007525,45,1,0.211802136,13200
81970,0.079113535,51,0,0.581449008,2166
80019,0.190889522,35,0,0.336142007,8900
23777,0.8906974240000001,27,0,0.266923886,2850
80143,0.981607357,48,0,0.42289039799999995,3092
73886,0.239199109,53,1,0.106385815,7500
11150,0.040071842999999996,60,0,0.311910883,3500
29233,0.010715785,41,0,0.281905509,5100
22877,0.761919913,62,0,0.033650623,14917
14583,0.081783643,48,0,0.348660391,2761
83059,0.823112999,51,1,0.537720414,5500
1194,0.18740927899999998,38,0,0.49730054,5000
41299,0.684933598,30,2,0.56535866,4000
21790,0.9999998999999999,53,0,0.0,7000
95405,0.021268822000000003,72,0,0.024162617999999997,7821
67950,0.41082042399999996,48,0,0.552586041,5200
95122,0.006349005,71,0,0.303939212,5000
72584,0.915405716,40,2,0.33726627299999995,10000
42341,0.9999998999999999,28,0,0.294035333,5716
69149,0.08581166400000001,66,0,0.22311107600000002,25000
26993,0.396470775,55,0,0.580458539,14000
32613,0.8145580590000001,48,2,0.800799467,1500
20018,0.014881478,43,0,0.154801575,3300
84003,0.0,23,0,0.134054954,1200
76984,0.417072745,58,0,0.758589347,5500
5823,0.571735479,48,0,0.538937916,6458
34016,0.0,80,0,0.01029897,10000
93187,0.023136347999999998,61,0,0.379602813,4833
43908,0.105632509,81,0,0.146783626,3419
28835,0.276356421,68,1,0.430599171,7960
53939,0.8619612740000001,42,0,0.106588197,6116
64835,0.008483259,47,0,0.003997716,1750
76420,0.801996645,40,1,0.92348285,5305
29071,0.060656144,52,0,0.378448054,3878
53487,0.9999998999999999,39,0,0.510531136,4367
95574,0.558888222,48,0,0.036940461,2300
28904,0.075511473,47,4,0.640670666,6500
10942,0.928791475,45,0,0.138312415,8046
39826,0.012635981000000001,49,0,0.13155650300000002,9379
27697,0.024215211,40,0,0.194810955,9018
45968,0.7041183529999999,65,0,0.285747501,4300
58425,0.090522114,67,0,0.22521664600000002,10500
68225,0.029735965,64,2,0.171122995,4300
28123,0.19279036,63,0,0.003965381,29000
15683,0.446098227,56,0,0.568937456,4300
47318,0.041691438,48,1,0.3898537,9500
90657,0.534638026,63,0,0.60100349,4583
81424,0.09011499699999999,31,0,0.6572685460000001,5000
22469,0.269296783,40,1,0.428433269,11373
52546,0.6264815739999999,46,0,0.738863057,13333
42054,0.947565543,31,0,0.36618730299999996,2850
47419,0.170460561,33,0,0.40989213399999996,3800
46314,0.68862736,68,0,0.523711869,3900
99814,0.059696997,44,0,0.058224986,5306
96234,0.055674738,49,0,0.026315789,9233
95199,0.930738409,48,0,0.56473921,6000
24462,0.313533881,73,0,0.229942514,4000
23188,0.300104197,46,1,0.346115749,7066
17258,0.41326085799999995,63,0,0.08722634,5800
97109,0.074462807,77,0,0.34605771399999996,4400
6611,0.6519375589999999,49,2,0.5696491229999999,11399
31845,0.9999998999999999,46,0,0.302480563,2700
37876,0.109538131,39,1,0.334954604,3083
99673,0.235287031,46,0,0.497428865,2916
13409,0.9520958079999999,30,1,0.08963678800000001,3000
64524,0.996301876,42,2,0.083305565,3000
24837,0.073300887,58,0,0.022236442000000002,6250
49082,0.41206729700000005,44,0,0.384226167,12450
20904,0.831853452,49,2,0.044828982,9881
63740,0.0,23,0,0.0,1500
23794,0.284680292,47,0,0.437240425,4333
5178,0.042632162,53,0,0.473863314,10578
4682,0.24103984,40,0,0.400742645,3500
74585,0.159765943,50,1,0.9078295340000001,2017
44657,0.660226516,35,1,0.23725424899999997,3000
74010,0.0731158,57,0,0.254553246,14000
79185,0.410418396,41,0,0.28575143,3845
99612,0.9999998999999999,55,0,0.251038302,4333
58368,0.2191992,28,0,0.385352113,1774
67087,0.835766569,41,1,0.6882947509999999,9200
73442,0.8135679029999999,27,0,0.078807242,2816
25643,0.173647645,72,1,0.165917041,2000
77024,0.9999998999999999,41,4,0.86963815,4172
15520,0.207682494,42,0,0.444470896,8400
71684,0.016999191,72,0,0.002317497,4314
26865,0.546625459,40,1,0.098308891,14250
36473,0.9999998999999999,39,0,0.0,5200
63542,0.29893678,54,0,0.293404094,5275
47964,0.9999998999999999,49,2,0.780982906,4679
49705,0.088119566,49,1,0.35629801200000005,8200
24995,0.9999998999999999,31,0,0.0,4000
96519,0.509543935,50,2,0.304690778,11916
35565,0.296007305,35,0,0.560368165,3693
10345,0.0047305870000000005,45,1,0.187387062,5533
78487,0.200843634,76,0,0.16085481199999999,13850
68835,0.58181056,65,0,0.141761006,7949
25216,0.9999998999999999,46,0,0.022913257000000003,610
23329,0.0053615419999999995,33,0,0.187078452,5633
30018,0.035598648,50,0,0.17007251199999998,3033
63831,0.700670657,37,0,0.313614398,6000
95605,0.871046725,29,1,0.51228437,3825
59582,0.010907108,47,4,0.21575748,12666
80197,0.21271284699999998,46,1,0.390554981,2900
91990,0.8596280740000001,29,0,0.152486911,4583
48583,0.520241831,35,0,0.433927679,6000
35781,0.024322612999999996,63,0,0.383214734,14333
4960,0.6746506990000001,30,0,0.145514035,5806
46415,0.9999998999999999,58,0,0.0,3100
34643,0.9999998999999999,48,0,0.000217344,4600
93717,0.025460179,48,0,0.223193623,11666
49228,0.366015463,50,0,0.203476983,4083
57279,0.405471322,38,3,0.790552362,4000
185,0.973339258,61,1,0.209961825,5500
99093,0.927365995,47,0,0.366056356,7700
19787,0.159743884,38,0,0.153102605,18000
39142,0.16435766,37,0,0.283716284,1000
59230,0.08716640199999999,29,0,0.341573439,5541
96038,0.676665417,61,1,0.7798350709999999,6426
52199,0.9999998999999999,51,1,0.83109708,3800
92945,0.0,51,2,0.619670939,11000
64139,0.083766361,70,0,0.121471541,12965
18000,0.011188105,45,0,0.7069989859999999,6900
54638,0.795379684,56,0,0.604613234,8583
41370,0.146731947,51,1,0.767842053,13016
10226,0.9920159679999999,39,0,0.39257592799999996,5333
72836,0.500454463,45,0,0.35581189,2253
75715,0.01687466,56,0,0.009996002,2500
90874,0.022631103,50,0,0.220616308,7333
52290,0.551823057,44,1,0.93209748,4800
79023,0.04656995,33,0,0.35362237,7080
31972,0.443880162,63,0,0.303399382,5500
28247,0.9999998999999999,61,0,0.07918733,6250
78815,0.9999998999999999,53,2,0.027643807000000003,8500
89900,0.6198028729999999,56,3,0.906182303,6000
2958,0.622289402,60,2,0.6316481420000001,8366
15816,0.009773645,57,0,0.307240225,12250
21513,0.868128833,49,1,0.399930103,8583
38344,0.06833563599999999,39,0,0.517102263,5700
80942,0.08495252699999999,47,0,0.21808458,10096
3715,0.149721264,39,0,0.30342958600000003,10700
73200,0.939411895,57,0,0.572927174,4956
27356,0.0017499129999999999,47,0,0.000999001,1000
10814,0.558865641,58,2,0.375937467,9466
61789,0.352205974,35,0,0.337931796,9060
21985,0.059756298,66,0,0.250163624,13750
52939,0.8713602779999999,52,0,0.724127822,3410
58189,0.618335726,36,1,0.197819528,29167
81682,0.016627345,48,4,0.5292718829999999,8830
44880,0.017988008,33,0,0.5331852260000001,3600
70425,0.000869187,29,0,0.733422193,3000
28137,0.46674356,40,0,0.02184415,4760
11994,0.095700898,34,0,0.7092130520000001,2083
15070,0.302023997,42,0,0.329552009,5200
76060,0.7524158609999999,39,3,0.76519337,2533
49105,0.089483942,40,0,0.004368043,7096
50588,0.088936696,61,0,0.067081152,9167
60265,0.8081739290000001,37,0,0.8144811479999999,2996
64896,0.14442264900000001,45,0,0.441993824,6800
2611,0.0,26,0,0.08426966300000001,533
6638,0.98608998,27,0,0.22120391600000003,4800
44056,0.482535764,37,0,0.359012055,3400
97696,0.9999998999999999,35,0,0.105489451,10000
10397,0.0,43,0,0.228295284,6000
43286,0.0,54,1,0.481802426,7500
71284,0.297832794,46,0,0.078487448,6293
37832,0.606876625,27,0,0.308694335,3300
51515,0.099559187,40,0,0.35895465,1300
66259,0.772848347,42,1,0.136906525,10130
41085,0.9999998999999999,32,0,0.022998296,2347
83071,0.004589377,66,0,0.238873308,8200
47736,0.0,67,0,0.584224599,5983
75570,0.055887327,86,0,0.406467096,7916
51615,0.9227084190000001,46,0,0.514435696,8000
69827,0.0,51,0,0.407527198,3400
77790,0.049065030999999995,78,0,0.184979447,9000
78704,0.0,51,0,0.579399474,12921
69167,0.903494413,50,1,0.552823561,3700
79596,0.016845498,88,0,0.062522458,5565
43811,0.886045582,46,0,0.659083305,2988
66566,0.137459379,56,0,0.331165815,6458
39463,0.9999998999999999,36,3,0.19992595300000002,2700
75449,0.061875169,62,1,0.46566949,5548
45020,0.9999998999999999,40,0,0.47494722799999994,9000
87757,0.007413458,75,0,0.394094431,6840
45215,0.94608167,59,0,0.835991431,4200
81644,0.514925787,46,4,0.44699021,4800
86550,0.038778543,34,1,0.24687445,5678
41164,0.073221881,60,0,0.199674082,40500
7810,0.229605311,53,1,0.8097722140000001,5750
15891,0.291765134,56,3,0.39217376299999995,5800
75323,0.10739323,58,0,0.39052189600000003,5000
10132,0.935098868,47,1,0.854058377,2500
73141,0.5119498929999999,43,0,0.79551651,3300
37047,0.255569005,52,0,0.44449073100000003,4800
25615,0.0038601240000000004,50,0,0.049284928,4544
50509,0.929642445,27,0,0.22948151600000002,4300
61341,0.360467107,53,0,0.092140921,10700
86121,0.21284215899999998,41,0,0.34807243600000004,9000
12119,0.002656575,78,0,0.0007618319999999999,10500
55130,0.9999998999999999,32,0,0.0,2100
33853,0.370235935,26,3,0.234678045,2577
74199,0.361031948,38,0,0.248943827,6390
81232,0.877499867,62,0,0.554985139,3700
25215,0.377734261,41,0,0.13474610199999998,2500
50419,0.159528757,55,0,0.918461538,3899
16145,0.47937271200000003,63,0,0.24718145100000002,4700
84705,0.0,41,0,0.227717079,5216
84599,0.45108802200000003,32,0,0.027119458,16666
64308,0.574183595,44,0,0.318739585,6600
21424,0.294958067,49,0,0.32254071,10500
64432,0.542812768,47,0,0.706597613,4440
66336,0.9999998999999999,28,0,0.026567632999999997,7000
74344,0.9999998999999999,32,0,0.0,5000
85995,0.9999998999999999,40,3,0.19743623600000001,7566
52879,0.9999998999999999,43,0,0.1736579,4600
71521,0.411890854,40,0,0.519795447,6061
93051,0.575158355,52,0,0.270810746,8300
64222,0.488877781,25,1,0.182204449,4000
73792,0.9999998999999999,30,1,0.146083614,2080
652,0.778719498,81,0,0.53801306,4287
2612,0.078474137,31,2,0.268060995,12000
52821,0.999016716,26,0,0.250496032,2015
45003,0.05608208,61,0,0.214990138,6083
46719,0.311727484,42,3,0.351664834,10000
26053,0.9999998999999999,46,1,0.45663584100000004,4000
84950,0.01578563,51,0,0.335849871,4635
80691,0.80454206,44,0,0.509927153,7000
5327,0.038302372,59,0,0.30614050600000003,5650
34676,0.308127441,60,0,0.259456757,6000
54994,0.9999998999999999,48,1,0.069762275,4500
20211,0.719559466,45,0,0.485811385,5884
79545,0.0,53,0,0.349182764,12786
33809,0.40476933200000004,61,1,0.228221742,4166
15140,0.073668472,34,0,0.341954406,7500
64662,0.21684705,63,0,0.054393939,6599
45203,0.9999998999999999,27,0,0.049937577999999996,800
70378,0.982869379,77,0,0.029673591000000003,1347
83628,0.281711588,38,0,0.42060667700000004,5900
31341,0.033242436,54,0,0.207858638,4300
66697,0.9419667509999999,59,1,0.165314022,8008
74738,0.24918906100000002,63,0,0.493305545,15833
39022,0.540641678,39,0,0.474250141,5300
98794,0.573339112,38,0,0.253286428,5400
23089,0.9999998999999999,35,2,0.637526157,4300
74106,0.013113313,53,0,0.204960836,3829
13585,0.301727992,61,2,0.550543024,3590
32565,0.275324566,73,0,0.799640072,5000
2930,0.92094682,30,0,0.61770428,3083
47810,0.106854962,49,0,0.058402585,4331
56729,0.189420457,58,0,0.420527968,16250
81356,0.562510077,37,3,0.42564896,5816
75652,0.041113803,57,0,0.299425144,4000
90854,0.938707528,28,0,0.019886364,4223
32349,0.402754915,34,0,0.37540378399999996,4333
72953,0.87445022,43,0,0.337666048,7000
45575,0.370827274,53,0,0.3452372,13300
79817,0.508251362,54,4,0.82712916,3545
90420,0.485002631,53,6,0.262155869,7300
43965,0.9999998999999999,62,0,0.271104128,7000
47214,0.334430682,46,2,0.546132641,6166
71476,0.816367265,36,0,0.277044855,7200
60290,0.9999998999999999,62,3,0.29361773,6000
17458,0.256540095,51,0,0.793825679,9166
54763,0.060975787999999996,61,0,0.020847231,5995
91439,0.026711412,53,1,0.004571864,10498
70466,0.599360256,32,1,0.175103112,8000
46535,0.9999998999999999,46,1,0.25132241,7750
34860,0.9734219270000001,38,0,0.175682301,6118
24975,0.682317682,41,0,0.238568588,3520
70771,0.9999998999999999,52,1,0.245290273,2600
60887,0.280505517,58,0,0.601639141,8052
3620,0.75128109,38,3,0.701099633,3000
35310,0.399256266,71,0,0.326767011,14416
13704,0.53127259,46,0,0.27044711,2750
6877,0.9999998999999999,37,0,0.418228394,7416
39986,0.7015559840000001,53,0,0.41701493799999995,24166
98432,0.48926043,40,2,0.12646106199999999,7100
3654,0.9629935059999999,42,0,0.42561632200000005,3528
51385,0.240705613,62,0,0.422004052,12833
85226,0.951016328,51,0,0.782,6499
39455,0.9999998999999999,60,2,0.46271929799999995,2735
32457,0.8959075609999999,53,0,0.477380952,4199
18085,0.0,72,0,0.002377456,14300
70859,0.497460102,43,0,0.40701723100000003,11200
95713,0.132680452,42,0,0.35886761,1200
21091,0.013317995,38,0,0.12237623800000001,5049
72988,0.9652069590000001,34,0,0.426416721,4640
50343,0.042930471,38,0,0.26896418899999996,5193
78009,0.515738076,42,0,0.639336549,8500
14174,0.021138302,78,0,0.176583493,2083
29548,0.022767217000000003,54,0,0.009154421,4150
25717,0.249461748,26,0,0.882352941,764
11077,0.69030969,25,1,0.270758123,3600
69296,0.0,47,0,0.327255617,8500
8110,0.97020298,31,0,0.085245902,6404
45803,0.12029651599999999,57,0,0.48980129,7598
74666,0.217953902,51,0,0.451726746,11900
39247,0.021781026000000002,41,0,0.021905077999999998,3012
86698,0.0,36,3,0.443896424,3243
11391,0.075402169,61,0,0.345061433,12533
64319,0.019449028,85,0,0.15527439999999998,6085
71458,0.998644986,45,4,0.051207023,5467
60528,0.9999998999999999,45,0,0.0,3000
32954,0.6282383420000001,37,2,0.116908851,9083
64253,0.60459885,28,0,0.233850595,2770
93178,0.339847567,51,0,0.5435128379999999,4400
17999,0.0,72,0,0.00080429,3729
85969,0.7966732470000001,43,1,0.642470282,14216
38188,0.945750303,56,9,0.6697303000000001,6636
68284,0.9712433629999999,34,0,0.286739755,7661
43717,0.478997276,51,0,0.627653683,5416
22985,0.976148977,48,3,0.515393842,2500
65900,0.48757002,37,2,0.095425629,3300
67303,0.08180257,59,0,0.018663556,6000
51711,0.10586313800000001,63,0,0.146549622,4100
56986,0.557155419,42,1,0.388717442,8100
81492,0.051011044000000005,40,0,0.424135593,7374
62012,0.69033917,56,0,0.831194969,3974
9764,0.238234577,70,1,0.75284943,1666
94828,0.906616612,28,0,0.103958417,2500
14290,0.23356287399999998,47,0,0.075163399,4283
63688,0.9999998999999999,27,4,0.831445703,1500
86054,0.929017746,43,1,0.501684762,2670
26680,0.924624419,46,3,0.5521418020000001,3384
44149,0.202409687,43,0,0.195689738,20833
30745,0.41259007700000006,62,1,0.17329004,14166
97567,0.129938904,28,0,0.196116132,5200
4479,0.0,56,0,0.0027138979999999997,7000
90165,0.9999998999999999,54,0,0.045531197,4150
90298,0.124304731,46,1,0.071689715,6290
88552,0.9999998999999999,48,0,0.261904762,2015
70630,0.009054098,57,0,0.186650714,11700
78868,0.56448874,48,0,0.8188833409999999,6608
50726,0.01173307,62,0,0.086166152,5500
95743,0.9999998999999999,51,0,0.324026198,2900
37120,0.820080267,32,1,0.20616409800000002,2400
94188,0.570714643,55,0,0.022988506000000002,2000
22842,0.9999998999999999,50,0,0.551068418,5100
34962,0.968555252,56,0,0.455966839,13750
9470,0.665670613,45,0,0.5104979000000001,5000
28121,0.116959836,36,0,0.291953093,4945
26840,0.981555032,42,1,0.5536022429999999,9271
49676,0.029035718999999998,34,1,0.121687831,10000
80306,0.42080848200000004,42,0,0.275494335,4500
68691,0.182701583,52,0,0.29073212,4725
97575,0.34171155,38,0,0.27133362899999997,11284
26263,0.913071475,49,1,0.704683196,3629
24156,0.9999998999999999,28,0,0.25516372800000003,3969
75551,0.534189174,46,2,0.293285693,6716
71652,0.20935450100000003,53,1,0.226877312,10000
54779,0.039179399,71,0,0.297201175,6466
11908,0.07182978400000001,60,0,0.474679113,4284
34145,0.93681307,45,0,0.8127845220000001,10543
63863,0.7505385609999999,39,1,0.287632105,3500
3015,0.161265247,39,0,0.848768904,8000
90636,0.9580780390000001,37,4,0.5821772279999999,8000
93646,0.9999998999999999,53,1,0.046651116,3000
12589,0.182191348,42,0,0.22831351800000002,9083
97910,0.9999998999999999,66,0,0.166363636,3299
52360,0.011017981000000001,70,0,0.040816327,15924
47640,0.7804146390000001,46,0,0.672806592,4125
89470,0.9999998999999999,53,0,0.069331668,3201
89183,0.788686723,24,0,0.331334333,2000
85005,0.528473804,33,0,0.265052427,9250
18130,0.08489568300000001,59,0,0.596420717,13186
83725,0.855499907,53,0,0.422251245,12250
62029,0.378824565,32,0,0.45072746399999997,6666
9707,0.8492714579999999,23,0,0.077990825,8500
49314,0.15831236699999998,30,0,0.202084213,7100
52984,0.264580263,59,0,0.272789667,16026
54914,0.9779316309999999,42,2,0.126613911,2400
30624,0.622688401,46,0,0.152507799,8333
56587,0.9999998999999999,39,0,0.192903548,2000
6755,0.121752228,44,0,0.348941843,6000
2843,0.093465417,39,2,0.340665619,7000
93211,0.6187683279999999,53,3,0.30831873,9700
94578,0.9999998999999999,31,1,0.6783907490000001,4150
64567,0.96946845,61,2,0.363421747,7200
79950,0.259673588,61,0,0.626053421,7000
46870,0.134393975,64,2,0.07177395,6617
23785,0.03491279,52,0,0.14856661,5929
7513,0.9999998999999999,34,2,0.102748691,4583
810,0.247135843,34,0,0.09052408699999999,5666
85903,0.0,88,0,0.07464730900000001,7300
68423,0.9114802470000001,44,1,0.44823117799999995,7716
16130,0.578947368,31,1,0.299487508,3121
10582,0.047749457,48,0,0.138708903,8333
